nTime,nTair,nupStreamTemp,nDownStreamTemp,nInflow,nOutFlow,nDischarge,ndsWV,gaugeHeight,nWz,nRH,nlowCloud,nhighCloud,ndamElevation,ndamStorage,nRain,nwindDirection
4/29/2025 3:30,16.5355,11.6,11.6,4955.272083,7220.795881,5418.43,0.572226201,23.11300446,7.745713067,44.02533333,0.159166667,0,48.43005145,365282767.2,0,290
4/29/2025 3:45,16.258,11.6,11.6,4953.059792,7291.587997,5407.81,0.571551141,23.11208392,6.717521067,45.21533333,0.071666667,0,48.42871795,364703031.6,0,290
4/29/2025 4:00,16.04583333,11.6,11.6,4950.8475,7362.380114,5397.19,0.570876081,23.11116338,6.5290192,46.72383333,0.102,0,48.42738445,364123296,0,291.1666667
4/29/2025 4:15,15.90833333,11.6,11.575,4948.635208,7433.17223,5397.8975,0.57020102,23.11024285,7.3001632,48.59633333,0.267,0,48.42605095,363444882,0,293.6666667
4/29/2025 4:30,15.77083333,11.6,11.55,4946.422917,7503.964347,5398.605,0.56952596,23.10932231,8.0713072,50.46883333,0.432,0,48.42471745,362766468,0,296.1666667
4/29/2025 4:45,15.63333333,11.6,11.525,4944.210625,7574.756463,5399.3125,0.568850899,23.10840177,8.8424512,52.34133333,0.597,0,48.42338395,362088054,0,298.6666667
4/29/2025 5:00,15.56,11.6,11.5,4941.998333,7645.54858,5400.02,0.568175839,23.10748123,9.133772267,53.34,0.648833333,0,48.42205045,361409640,0,300
4/29/2025 5:15,15.56,11.6,11.5,4939.786042,7716.340696,5666.2,0.567500779,23.1065607,8.876724267,53.34,0.571333333,0,48.42071695,359682768,0,300
4/29/2025 5:30,15.56,11.6,11.5,4937.57375,7787.132813,5932.38,0.566825718,23.10564016,8.619676267,53.34,0.493833333,0,48.41938345,357955896,0,300
4/29/2025 5:45,15.56,11.6,11.5,4935.361458,7744.657543,6198.56,0.566150658,23.10471962,8.362628267,53.34,0.416333333,0,48.41804995,356229024,0,300
4/29/2025 6:00,15.49466667,11.6,11.5,4933.149167,7702.182273,6464.74,0.565475597,23.10379909,8.225536,53.56633333,0.334166667,0,48.41671645,354502152,0,300
4/29/2025 6:15,15.35466667,11.6,11.525,4930.936875,7659.707003,6477.4825,0.564800537,23.10287855,8.225536,54.05133333,0.246666667,0,48.41538295,354378804,0,300
4/29/2025 6:30,15.21466667,11.6,11.55,4928.724583,7617.231733,6490.225,0.564125477,23.10195801,8.225536,54.53633333,0.159166667,0,48.41404945,354255456,0,300
4/29/2025 6:45,15.07466667,11.6,11.575,4926.512292,7574.756463,6502.9675,0.563450416,23.10103748,8.225536,55.02133333,0.071666667,0,48.41271595,354132108,0,300
4/29/2025 7:00,15,11.6,11.6,4924.3,7532.281193,6515.71,0.562775356,23.10011694,8.225536,55.28,0.025,0,48.41138245,354008760,0,301.1666667
4/29/2025 7:15,15,11.6,11.6,4927.839583,7489.805924,6244.575,0.562100295,23.0991964,8.225536,55.28,0.025,0,48.4116682,354428143.2,0,303.6666667
4/29/2025 7:30,15,11.6,11.6,4931.379167,7447.330654,5973.44,0.561425235,23.09827587,8.225536,55.28,0.025,0,48.41195395,354847526.4,0,306.1666667
4/29/2025 7:45,15,11.6,11.6,4934.91875,7401.315778,5702.305,0.560750174,23.09735533,8.225536,55.28,0.025,0,48.4122397,355266909.6,0,308.6666667
4/29/2025 8:00,15,11.6,11.6,4938.458333,7355.300902,5431.17,0.560075114,23.09643479,8.4054696,55.28,0.025,0,48.41252545,355686292.8,0,310
4/29/2025 8:15,15,11.625,11.6,4941.997917,7309.286027,5414.8875,0.559400054,23.09551426,8.7910416,55.28,0.025,0,48.4128112,356127261.9,0,310
4/29/2025 8:30,15,11.65,11.6,4945.5375,7263.271151,5398.605,0.558724993,23.09459372,9.1766136,55.28,0.025,0,48.41309695,356568231,0,310
4/29/2025 8:45,15,11.675,11.6,4949.077083,7217.256275,5382.3225,0.558049933,23.09367318,9.5621856,55.28,0.025,0,48.4133827,357009200.1,0,310
4/29/2025 9:00,14.93466667,11.7,11.6,4952.616667,7171.241399,5366.04,0.557374872,23.09275264,9.5878904,55.51566667,0.025,0,48.41366845,357450169.2,0,308.8333333
4/29/2025 9:15,14.79466667,11.7,11.6,4956.15625,7125.226524,5363.9175,0.556699812,23.09183211,9.2023184,56.02066667,0.025,0,48.4139542,357928142.7,0,306.3333333
4/29/2025 9:30,14.65466667,11.7,11.6,4959.695833,7079.211648,5361.795,0.556024752,23.09091157,8.8167464,56.52566667,0.025,0,48.41423995,358406116.2,0,303.8333333
4/29/2025 9:45,14.51466667,11.7,11.6,4963.235417,7075.672042,5359.6725,0.555349691,23.08999103,8.4311744,57.03066667,0.025,0,48.4145257,358884089.7,0,301.3333333
4/29/2025 10:00,14.44,11.7,11.6,4966.775,7072.132436,5357.55,0.554674631,23.0890705,8.105580267,57.3,0.039583333,0,48.41481145,359362063.2,0,302.3333333
4/29/2025 10:15,14.44,11.7,11.625,4970.314583,7068.592831,5360.38,0.55399957,23.08814996,7.848532267,57.3,0.070833333,0,48.4150972,359873957.4,0,307.3333333
4/29/2025 10:30,14.44,11.7,11.65,4973.854167,7065.053225,5363.21,0.55332451,23.08722942,7.591484267,57.3,0.102083333,0,48.41538295,360385851.6,0,312.3333333
4/29/2025 10:45,14.44,11.7,11.675,4977.39375,7061.513619,5366.04,0.55264945,23.08630889,7.334436267,57.3,0.133333333,0,48.4156687,360897745.8,0,317.3333333
4/29/2025 11:00,14.3105,11.7,11.7,4980.933333,7057.974013,5368.87,0.551974389,23.08538835,7.257321867,57.8005,0.17625,0,48.41595445,361409640,0,318.8333333
4/29/2025 11:15,14.033,11.725,11.7,4984.472917,7054.434407,5356.1275,0.551299329,23.08446781,7.385845867,58.873,0.2325,0,48.4162402,361850609.1,0,316.3333333
4/29/2025 11:30,13.7555,11.75,11.7,4988.0125,7050.894801,5343.385,0.550624268,23.08354728,7.514369867,59.9455,0.28875,0,48.41652595,362291578.2,0,313.8333333
4/29/2025 11:45,13.478,11.775,11.7,4991.552083,7050.894801,5330.6425,0.549949208,23.08262674,7.642893867,61.018,0.345,0,48.4168117,362732547.3,0,311.3333333
4/29/2025 12:00,13.26583333,11.8,11.7,4995.091667,7050.894801,5317.9,0.549274148,23.0817062,7.591484267,62.1465,0.334166667,0,48.41709745,363173516.4,0,311.1666667
4/29/2025 12:15,13.12833333,11.8,11.7,4998.63125,7050.894801,5319.3175,0.548599087,23.08078566,7.334436267,63.339,0.246666667,0,48.4173832,363626820.3,0,313.6666667
4/29/2025 12:30,12.99083333,11.8,11.7,5002.170833,7050.894801,5320.735,0.547924027,23.07986513,7.077388267,64.5315,0.159166667,0,48.41766895,364080124.2,0,316.1666667
4/29/2025 12:45,12.85333333,11.8,11.7,5005.710417,7050.894801,5322.1525,0.547248966,23.07894459,6.820340267,65.724,0.071666667,0,48.4179547,364533428.1,0,318.6666667
4/29/2025 13:00,12.71466667,11.8,11.7,5009.25,7050.894801,5323.57,0.546573906,23.07802405,6.8631816,66.95966667,0.065833333,0,48.41824045,364986732,0,317.6666667
4/29/2025 13:15,12.57466667,11.8,11.7,5012.789583,7050.894801,5312.95,0.545898846,23.07710352,7.2487536,68.24466667,0.153333333,0,48.4185262,365113163.7,0,312.6666667
4/29/2025 13:30,12.43466667,11.8,11.7,5016.329167,7050.894801,5302.33,0.545223785,23.07618298,7.6343256,69.52966667,0.240833333,0,48.41881195,365239595.4,0,307.6666667
4/29/2025 13:45,12.29466667,11.8,11.7,5019.86875,6930.548203,5291.71,0.544548725,23.07526244,8.0198976,70.81466667,0.328333333,0,48.4190977,365366027.1,0,302.6666667
4/29/2025 14:00,12.22,11.8,11.7,5023.408333,6810.201605,5281.09,0.543873664,23.07434191,8.285513867,71.5,0.334166667,0,48.41938345,365492458.8,0,301.1666667
4/29/2025 14:15,12.22,11.8,11.725,5026.947917,6689.855007,5092.7825,0.543198604,23.07342137,8.414037867,71.5,0.246666667,0,48.4196692,365695983,0,303.6666667
4/29/2025 14:30,12.22,11.8,11.75,5030.4875,6569.508409,4904.475,0.542523544,23.07250083,8.542561867,71.5,0.159166667,0,48.41995495,365899507.2,0,306.1666667
4/29/2025 14:45,12.22,11.8,11.775,5034.027083,6449.161811,4716.1675,0.541848483,23.0715803,8.671085867,71.5,0.071666667,0,48.4202407,366103031.4,0,308.6666667
4/29/2025 15:00,12.3495,11.8,11.8,5037.566667,6328.815213,4527.86,0.541173423,23.07065976,8.1998312,71.21416667,0.039583333,0,48.42052645,366306555.6,0,310
4/29/2025 15:15,12.627,11.8,11.8,5041.10625,6208.468615,4523.6125,0.540498362,23.06973922,7.0431152,70.60166667,0.070833333,0,48.4208122,366593339.7,0,310
4/29/2025 15:30,12.9045,11.8,11.8,5044.645833,6088.122017,4519.365,0.539823302,23.06881868,5.8863992,69.98916667,0.102083333,0,48.42109795,366880123.8,0,310
4/29/2025 15:45,13.182,11.8,11.8,5048.185417,5894.623566,4515.1175,0.539148242,23.06789815,4.7296832,69.37666667,0.133333333,0,48.4213837,367166907.9,0,310
4/29/2025 16:00,13.52483333,11.8,11.8,5051.725,5701.125114,4510.87,0.538473181,23.06697761,4.412657333,68.50283333,0.17625,0,48.42166945,367453692,0,310
4/29/2025 16:15,13.94233333,11.775,11.8,5055.264583,5507.626662,4505.2075,0.537798121,23.06605707,5.055277333,67.33033333,0.2325,0,48.4219552,367780564.2,0,310
4/29/2025 16:30,14.35983333,11.75,11.8,5058.804167,5314.12821,4499.545,0.53712306,23.06513654,5.697897333,66.15783333,0.28875,0,48.42224095,368107436.4,0,310
4/29/2025 16:45,14.77733333,11.725,11.8,5062.34375,5120.629759,4493.8825,0.536448,23.064216,6.340517333,64.98533333,0.345,0,48.4225267,368434308.6,0,310
4/29/2025 17:00,15.06486667,11.7,11.8,5065.883333,4927.131307,4488.22,0.539496,23.064216,6.623270133,63.93906667,0.334166667,0,48.42281245,368761180.8,0,310
4/29/2025 17:15,15.20386667,11.725,11.8,5069.422917,5068.71554,4496.715,0.554736,23.079456,6.494746133,63.03706667,0.246666667,0,48.4230982,369032546.4,0,310
4/29/2025 17:30,15.34286667,11.75,11.8,5072.9625,5663.369318,4505.21,0.621792,23.070312,6.366222133,62.13506667,0.159166667,0,48.42338395,369303912,0,310
4/29/2025 17:45,15.48186667,11.775,11.8,5076.502083,5578.418779,4513.705,0.612648,23.070312,6.237698133,61.23306667,0.071666667,0,48.4236697,369575277.6,0,310
4/29/2025 18:00,15.62086667,11.8,11.8,5080.041667,5635.052472,4522.2,0.615696,23.055072,6.828908533,60.33106667,0.025,0,48.42395545,369846643.2,0,310
4/29/2025 18:15,15.75986667,11.8,11.825,5083.58125,5720.003012,4524.325,0.627888,23.052024,8.242672533,59.42906667,0.025,0,48.4242412,370173515.4,0,310
4/29/2025 18:30,15.89886667,11.8,11.85,5087.120833,5691.686165,4526.45,0.62484,23.048976,9.656436533,58.52706667,0.025,0,48.42452695,370500387.6,0,310
4/29/2025 18:45,16.03786667,11.8,11.875,5090.660417,5408.517699,4528.575,0.59436,23.048976,11.07020053,57.62506667,0.025,0,48.4248127,370827259.8,0,310
4/29/2025 19:00,16.17686667,11.8,11.9,5094.2,5606.735625,4530.7,0.615696,23.030688,11.6442744,56.72306667,0.025,0,48.42509845,371154132,0,307.6666667
4/29/2025 19:15,16.31586667,11.8,11.9,5097.739583,5889.904091,4521.495,0.646176,23.018496,11.2587024,55.82106667,0.025,0,48.4253842,371576598.9,0,302.6666667
4/29/2025 19:30,16.45486667,11.8,11.9,5101.279167,5918.220938,4512.29,0.649224,23.006304,10.8731304,54.91906667,0.025,0,48.42566995,371999065.8,0,297.6666667
4/29/2025 19:45,16.59386667,11.8,11.9,5104.81875,5720.003012,4503.085,0.627888,22.984968,10.4875584,54.01706667,0.025,0,48.4259557,372421532.7,0,292.6666667
4/29/2025 20:00,16.73286667,11.8,11.9,5108.358333,5663.369318,4493.88,0.621792,22.978872,10.40187573,53.11506667,0.025,0,48.42624145,372843999.6,0,290
4/29/2025 20:15,16.87186667,11.8,11.9,5111.897917,5323.567159,4501.6675,0.585216,22.988016,10.65892373,52.21306667,0.025,0,48.4265272,373161620.7,0,290
4/29/2025 20:30,17.01086667,11.8,11.9,5115.4375,5635.052472,4509.455,0.618744,22.988016,10.91597173,51.31106667,0.025,0,48.42681295,373479241.8,0,290
4/29/2025 20:45,17.14986667,11.8,11.9,5118.977083,5521.785085,4517.2425,0.6096,22.975824,11.17301973,50.40906667,0.025,0,48.4270987,373796862.9,0,290
4/29/2025 21:00,17.28886667,11.8,11.9,5122.516667,5720.003012,4525.03,0.627888,22.988016,11.07020053,49.50706667,0.025,0,48.42738445,374114484,0,290
4/29/2025 21:15,17.42786667,11.825,11.9,5126.05625,6314.65679,4806.7825,0.691896,23.11908,10.55610453,48.60506667,0.025,0,48.4276702,374376598.5,0,290
4/29/2025 21:30,17.56686667,11.85,11.9,5129.595833,7022.577955,5088.535,0.768096,23.11908,10.04200853,47.70306667,0.025,0,48.42795595,374638713,0,290
4/29/2025 21:45,17.70586667,11.875,11.9,5133.135417,6880.993722,5370.2875,0.755904,23.116032,9.527912533,46.80106667,0.025,0,48.4282417,374900827.5,0,290
4/29/2025 22:00,17.84416667,11.9,11.9,5136.675,6796.043182,5652.04,0.74676,23.109936,9.133772267,45.214,0.025,0,48.42852745,375162942,0,291.1666667
4/29/2025 22:15,17.98166667,11.9,11.9,5140.214583,6711.092642,5677.525,0.734568,23.112984,8.876724267,42.844,0.025,0,48.4288132,375264704.1,0,293.6666667
4/29/2025 22:30,18.11916667,11.9,11.9,5143.754167,6767.726335,5703.01,0.743712,23.122128,8.619676267,40.474,0.025,0,48.42909895,375366466.2,0,296.1666667
4/29/2025 22:45,18.25666667,11.9,11.9,5147.29375,6880.993722,5728.495,0.752856,23.122128,8.362628267,38.104,0.025,0,48.4293847,375468228.3,0,298.6666667
4/29/2025 23:00,18.33,11.9,11.9,5150.833333,6796.043182,5753.98,0.743712,23.11908,8.5854032,36.84,0.025,0,48.42967045,375569990.4,0,300
4/29/2025 23:15,18.33,11.9,11.9,5154.372917,6427.924176,5733.45,0.704088,23.106888,9.3565472,36.84,0.025,0,48.4299562,375603911.1,0,300
4/29/2025 23:30,18.33,11.9,11.9,5157.9125,7022.577955,5712.92,0.768096,23.11908,10.1276912,36.84,0.025,0,48.43024195,375637831.8,0,300
4/29/2025 23:45,18.33,11.9,11.9,5161.452083,6739.409489,5692.39,0.737616,23.116032,10.8988352,36.84,0.025,0,48.4305277,375671752.5,0,300
4/30/2025 0:00,18.39533333,11.9,11.9,5164.991667,6909.310568,5671.86,0.755904,23.106888,11.310112,36.693,0.025,0,48.43081345,375705673.2,0,298.8333333
4/30/2025 0:15,18.53533333,11.9,11.9,5168.53125,6626.142103,5484.97,0.728472,22.994112,11.310112,36.378,0.025,0,48.4310992,375400386.9,0,296.3333333
4/30/2025 0:30,18.67533333,11.9,11.9,5172.070833,5804.953551,5298.08,0.637032,23.009352,11.310112,36.063,0.025,0,48.43138495,375095100.6,0,293.8333333
4/30/2025 0:45,18.81533333,11.9,11.9,5175.610417,6173.072557,5111.19,0.676656,23.0124,11.310112,35.748,0.025,0,48.4316707,374789814.3,0,291.3333333
4/30/2025 1:00,18.82466667,11.9,11.9,5179.15,6003.171478,4924.3,0.658368,23.021544,11.1301784,35.727,0.025,0,48.43195645,374484528,0,291.1666667
4/30/2025 1:15,18.68466667,11.9,11.9,5182.689583,6286.339943,4936.335,0.688848,23.05812,10.7446064,36.042,0.025,0,48.4322422,374268669,0,293.6666667
4/30/2025 1:30,18.54466667,11.9,11.9,5186.229167,6427.924176,4948.37,0.704088,23.030688,10.3590344,36.357,0.025,0,48.43252795,374052810,0,296.1666667
4/30/2025 1:45,18.40466667,11.9,11.9,5189.76875,6201.389404,4960.405,0.682752,23.036784,9.9734624,36.672,0.025,0,48.4328137,373836951,0,298.6666667
4/30/2025 2:00,18.13633333,11.9,11.9,5193.308333,6116.438864,4972.44,0.673608,23.04288,9.767824,37.90866667,0.025,0,48.43309945,373621092,0,301.1666667
4/30/2025 2:15,17.72133333,11.9,11.9,5196.847917,5946.537784,4966.775,0.652272,23.039832,9.767824,40.19866667,0.025,0,48.4333852,373744440,0,303.6666667
4/30/2025 2:30,17.30633333,11.9,11.9,5200.3875,5776.636705,4961.11,0.637032,23.033736,9.767824,42.48866667,0.025,0,48.43367095,373867788,0,306.1666667
4/30/2025 2:45,16.89133333,11.9,11.9,5203.927083,6059.805171,4955.445,0.664464,23.030688,9.767824,44.77866667,0.025,0,48.4339567,373991136,0,308.6666667
4/30/2025 3:00,16.60466667,11.9,11.9,5207.466667,6201.389404,4949.78,0.682752,23.02764,9.467934667,46.413,0.025,0,48.43424245,374114484,0,311.1666667
4/30/2025 3:15,16.46466667,11.9,11.9,5211.00625,5804.953551,4942.7025,0.637032,23.021544,8.825314667,47.298,0.025,0,48.4345282,374052810,0,313.6666667
4/30/2025 3:30,16.32466667,11.9,11.9,5214.545833,5974.854631,4935.625,0.658368,23.0124,8.182694667,48.183,0.025,0,48.43481395,373991136,0,316.1666667
4/30/2025 3:45,16.18466667,11.9,11.9,5218.085417,5974.854631,4928.5475,0.658368,23.0124,7.540074667,49.068,0.025,0,48.4350997,373929462,0,318.6666667
4/30/2025 4:00,15.9805,11.9,11.9,5221.625,5663.369318,4921.47,0.621792,22.99716,7.797122667,49.50383333,0.025,0,48.43538545,373867788,0,318.8333333
4/30/2025 4:15,15.703,11.9,11.9,5225.164583,6059.805171,4926.425,0.667512,22.994112,9.082362667,49.42633333,0.025,0,48.4356712,373510078.8,0,316.3333333
4/30/2025 4:30,15.4255,11.9,11.9,5228.704167,6144.75571,4931.38,0.676656,22.988016,10.36760267,49.34883333,0.025,0,48.43595695,373152369.6,0,313.8333333
4/30/2025 4:45,15.148,11.9,11.9,5232.24375,5918.220938,4936.335,0.649224,23.003256,11.65284267,49.27133333,0.025,0,48.4362427,372794660.4,0,311.3333333
4/30/2025 5:00,14.8705,11.9,11.9,5235.783333,6116.438864,4941.29,0.67056,23.091648,11.31868027,49.4225,0.025,0,48.43652845,372436951.2,0,306.5
4/30/2025 5:15,14.593,11.9,11.9,5239.322917,6796.043182,5293.835,0.743712,23.19528,9.133772267,49.835,0.025,0,48.4368142,370836510.9,0,299
4/30/2025 5:30,14.3155,11.9,11.9,5242.8625,7447.330654,5646.38,0.810768,23.219664,6.948864267,50.2475,0.025,0,48.43709995,369236070.6,0,291.5
4/30/2025 5:45,14.038,11.9,11.9,5246.402083,7164.162188,5998.925,0.783336,23.213568,4.763956267,50.66,0.025,0,48.4373857,367635630.3,0,284
4/30/2025 6:00,13.7605,11.9,11.9,5249.941667,6682.775796,6351.47,0.728472,23.237952,4.378384267,50.845,0.025,0,48.43767145,366035190,0,284.6666667
4/30/2025 6:15,13.483,11.9,11.9,5253.48125,6965.944262,6374.83,0.758952,23.265384,6.049196267,50.77,0.025,0,48.4379572,365421533.7,0,294.6666667
4/30/2025 6:30,13.2055,11.9,11.9,5257.020833,7277.429574,6398.19,0.79248,23.274528,7.720008267,50.695,0.025,0,48.43824295,364807877.4,0,304.6666667
4/30/2025 6:45,12.928,11.9,11.9,5260.560417,7787.132813,6421.55,0.847344,23.292816,9.390820267,50.62,0.025,0,48.4385287,364194221.1,0,314.6666667
4/30/2025 7:00,12.6505,11.9,11.9,5264.1,7588.914887,6444.91,0.826008,23.234904,10.04200853,50.78066667,0.025,0,48.43881445,363580564.8,0,316.5
4/30/2025 7:15,12.373,11.9,11.9,5270.91375,6852.676875,6160.3275,0.752856,23.140416,9.527912533,51.21066667,0.025,0,48.43798895,363777921.6,0,309
4/30/2025 7:30,12.0955,11.9,11.9,5277.7275,6116.438864,5875.745,0.67056,23.122128,9.013816533,51.64066667,0.025,0,48.43716345,363975278.4,0,301.5
4/30/2025 7:45,11.818,11.9,11.9,5284.54125,5804.953551,5591.1625,0.637032,23.116032,8.499720533,52.07066667,0.025,0,48.43633795,364172635.2,0,294
4/30/2025 8:00,11.5405,11.9,11.9,5291.355,6116.438864,5306.58,0.667512,23.116032,8.165558133,53.03266667,0.025,0,48.43551245,364369992,0,291.1666667
4/30/2025 8:15,11.263,11.925,11.9,5298.16875,6654.458949,5285.3425,0.73152,23.097744,8.037034133,54.60266667,0.025,0,48.43468695,364431666,0,293.6666667
4/30/2025 8:30,10.9855,11.95,11.9,5304.9825,6201.389404,5264.105,0.679704,23.097744,7.908510133,56.17266667,0.025,0,48.43386145,364493340,0,296.1666667
4/30/2025 8:45,10.708,11.975,11.9,5311.79625,6173.072557,5242.8675,0.676656,23.106888,7.779986133,57.74266667,0.025,0,48.43303595,364555014,0,298.6666667
4/30/2025 9:00,10.42933333,12,11.9,5318.61,6258.023097,5221.63,0.6858,23.13432,7.71144,59.10733333,0.025,0,48.43221045,364616688,0,298.8333333
4/30/2025 9:15,10.14933333,12,11.9,5325.42375,5974.854631,5228.7075,0.65532,23.152608,7.71144,60.23733333,0.025,0,48.43138495,364903472.1,0,296.3333333
4/30/2025 9:30,9.869333333,12,11.9,5332.2375,5408.517699,5235.785,0.591312,23.152608,7.71144,61.36733333,0.025,0,48.43055945,365190256.2,0,293.8333333
4/30/2025 9:45,9.589333333,12,11.9,5339.05125,5720.003012,5242.8625,0.62484,23.161752,7.71144,62.49733333,0.025,0,48.42973395,365477040.3,0,291.3333333
4/30/2025 10:00,9.44,12,11.9,5345.865,5833.270398,5249.94,0.637032,23.176992,7.5315064,63.1,0.025,0,48.42890845,365763824.4,0,288.8333333
4/30/2025 10:15,9.44,12,11.9,5352.67875,5833.270398,5251.3575,0.637032,23.183088,7.1459344,63.1,0.025,0,48.42808295,365933427.9,0,286.3333333
4/30/2025 10:30,9.44,12,11.9,5359.4925,5436.834546,5252.775,0.59436,23.186136,6.7603624,63.1,0.025,0,48.42725745,366103031.4,0,283.8333333
4/30/2025 10:45,9.44,12,11.9,5366.30625,5493.468239,5254.1925,0.600456,23.186136,6.3747904,63.1,0.025,0,48.42643195,366272634.9,0,281.3333333
4/30/2025 11:00,9.3105,12,11.9,5373.12,5125.349233,5255.61,0.560832,23.18004,5.9892184,63.366,0.025,0,48.42560645,366442238.4,0,278.8333333
4/30/2025 11:15,9.033,12,11.9,5379.93375,4474.061762,5253.485,0.490728,23.167848,5.6036464,63.936,0.025,0,48.42478095,366540916.8,0,276.3333333
4/30/2025 11:30,8.7555,12,11.9,5386.7475,4842.180767,5251.36,0.530352,23.173944,5.2180744,64.506,0.025,0,48.42395545,366639595.2,0,273.8333333
4/30/2025 11:45,8.478,12,11.9,5393.56125,5323.567159,5249.235,0.582168,23.161752,4.8325024,65.076,0.025,0,48.42312995,366738273.6,0,271.3333333
4/30/2025 12:00,8.2005,12,11.9,5400.375,5493.468239,5247.11,0.600456,23.18004,4.386952533,65.98083333,0.025,0,48.42230445,366836952,0,271.1666667
4/30/2025 12:15,7.923,12,11.9,5407.18875,5748.319858,5386.57,0.627888,23.213568,3.872856533,67.26833333,0.025,0,48.42147895,366312723,0,273.6666667
4/30/2025 12:30,7.6455,12,11.9,5414.0025,6144.75571,5526.03,0.67056,23.222712,3.358760533,68.55583333,0.025,0,48.42065345,365788494,0,276.1666667
4/30/2025 12:45,7.368,12,11.9,5420.81625,6682.775796,5665.49,0.728472,23.22576,2.844664533,69.84333333,0.025,0,48.41982795,365264265,0,278.6666667
4/30/2025 13:00,7.285333333,12,11.9,5427.63,6371.290483,5804.95,0.694944,23.25624,2.630457867,70.22316667,0.025,0,48.41900245,364740036,0,275.3333333
4/30/2025 13:15,7.425333333,12,11.9,5434.44375,6399.60733,5814.8625,0.697992,23.241,2.758981867,69.56566667,0.025,0,48.41817695,364212723.3,0,265.3333333
4/30/2025 13:30,7.565333333,12,11.9,5441.2575,6201.389404,5824.775,0.676656,23.244048,2.887505867,68.90816667,0.025,0,48.41735145,363685410.6,0,255.3333333
4/30/2025 13:45,7.705333333,12,11.9,5448.07125,6003.171478,5834.6875,0.652272,23.25624,3.016029867,68.25066667,0.025,0,48.41652595,363158097.9,0,245.3333333
4/30/2025 14:00,8.039,12,11.9,5454.885,5833.270398,5844.6,0.637032,23.244048,3.324487467,67.0705,0.025,0,48.41570045,362630785.2,0,249.3333333
4/30/2025 14:15,8.594,11.975,11.9,5461.69875,5748.319858,5838.2275,0.627888,23.241,3.838583467,65.293,0.025,0,48.41487495,362868230.1,0,269.3333333
4/30/2025 14:30,9.149,11.95,11.9,5468.5125,5635.052472,5831.855,0.615696,23.234904,4.352679467,63.5155,0.025,0,48.41404945,363105675,0,289.3333333
4/30/2025 14:45,9.704,11.925,11.9,5475.32625,5578.418779,5825.4825,0.6096,23.237952,4.866775467,61.738,0.025,0,48.41322395,363343119.9,0,309.3333333
4/30/2025 15:00,10.259,11.9,11.9,5482.14,5776.636705,5819.11,0.630936,23.231856,5.200937867,59.58016667,0.025,0,48.41239845,363580564.8,0,318.8333333
4/30/2025 15:15,10.814,11.9,11.925,5488.95375,5776.636705,5824.065,0.630936,23.241,5.329461867,56.98766667,0.025,0,48.41157295,363682326.9,0,316.3333333
4/30/2025 15:30,11.369,11.9,11.95,5495.7675,6937.627415,5829.02,0.755904,23.237952,5.457985867,54.39516667,0.025,0,48.41074745,363784089,0,313.8333333
4/30/2025 15:45,11.924,11.9,11.975,5502.58125,6569.508409,5833.975,0.71628,23.27148,5.586509867,51.80266667,0.025,0,48.40992195,363885851.1,0,311.3333333
4/30/2025 16:00,12.41483333,11.9,12,5509.395,6767.726335,5838.93,0.737616,23.247096,5.715033867,50.02566667,0.025,0,48.40909645,363987613.2,0,310
4/30/2025 16:15,12.83233333,11.9,12,5516.20875,6399.60733,5843.8875,0.697992,23.250144,5.843557867,49.18066667,0.025,0,48.40827095,364021533.9,0,310
4/30/2025 16:30,13.24983333,11.9,12,5523.0225,6597.825256,5848.845,0.719328,23.253192,5.972081867,48.33566667,0.025,0,48.40744545,364055454.6,0,310
4/30/2025 16:45,13.66733333,11.9,12,5529.83625,6824.360029,5853.8025,0.74676,23.253192,6.100605867,47.49066667,0.025,0,48.40661995,364089375.3,0,310
4/30/2025 17:00,14.08483333,11.9,12,5536.65,6852.676875,5858.76,0.74676,23.265384,6.109174133,46.28983333,0.025,0,48.40579445,364123296,0,312.3333333
4/30/2025 17:15,14.50233333,11.9,12,5543.46375,6342.973637,5866.545,0.688848,23.295864,5.980650133,44.68233333,0.025,0,48.40496895,364184970,0,317.3333333
4/30/2025 17:30,14.91983333,11.9,12,5550.2775,6654.458949,5874.33,0.725424,23.289768,5.852126133,43.07483333,0.025,0,48.40414345,364246644,0,322.3333333
4/30/2025 17:45,15.33733333,11.9,12,5557.09125,6342.973637,5882.115,0.691896,23.30196,5.723602133,41.46733333,0.025,0,48.40331795,364308318,0,327.3333333
4/30/2025 18:00,15.75366667,11.9,12,5563.905,6484.55787,5889.9,0.704088,23.298912,5.415144533,39.96716667,0.025,0,48.40249245,364369992,0,330
4/30/2025 18:15,16.16866667,11.9,12,5570.71875,6342.973637,5884.2375,0.688848,23.308056,4.901048533,38.58966667,0.025,0,48.40166695,364339155,0,330
4/30/2025 18:30,16.58366667,11.9,12,5577.5325,5833.270398,5878.575,0.637032,23.308056,4.386952533,37.21216667,0.025,0,48.40084145,364308318,0,330
4/30/2025 18:45,16.99866667,11.9,12,5584.34625,5918.220938,5872.9125,0.643128,23.314152,3.872856533,35.83466667,0.025,0,48.40001595,364277481,0,330
4/30/2025 19:00,17.41483333,11.9,12,5591.16,5691.686165,5867.25,0.618744,23.326344,3.538694133,34.14566667,0.025,0,48.39919045,364246644,0,292.6666667
4/30/2025 19:15,17.83233333,11.9,12,5597.97375,5295.250313,5864.4175,0.576072,23.320248,3.410170133,32.10066667,0.025,0,48.39836495,364369992,0,212.6666667
